HINT_WALL 1
nfp = 5
stellarator_symmetric = true
toroidal_planes = 21
poloidal_points = 72
DATA
# phi [rad]  R [m]  Z [m]; implicit poloidal closing segment
1.57079632679489656e-01 6.12801000000000062e+00 9.29784999999999973e-01
1.57079632679489656e-01 6.03186000000000000e+00 1.04075000000000006e+00
1.57079632679489656e-01 5.92056000000000004e+00 1.12555000000000005e+00
1.57079632679489656e-01 5.80227000000000004e+00 1.18890000000000007e+00
1.57079632679489656e-01 5.68217000000000017e+00 1.23680999999999996e+00
1.57079632679489656e-01 5.56134000000000039e+00 1.26897000000000015e+00
1.57079632679489656e-01 5.44111000000000011e+00 1.28032000000000012e+00
1.57079632679489656e-01 5.32626999999999917e+00 1.26880999999999999e+00
1.57079632679489656e-01 5.22267000000000081e+00 1.23802000000000012e+00
1.57079632679489656e-01 5.13376999999999928e+00 1.19351000000000007e+00
1.57079632679489656e-01 5.06104999999999983e+00 1.14009000000000005e+00
1.57079632679489656e-01 5.00523000000000007e+00 1.08163999999999993e+00
1.57079632679489656e-01 4.96560999999999986e+00 1.02058000000000004e+00
1.57079632679489656e-01 4.94009000000000054e+00 9.57801000000000013e-01
1.57079632679489656e-01 4.92670999999999992e+00 8.93819000000000030e-01
1.57079632679489656e-01 4.92393999999999998e+00 8.29098000000000002e-01
1.57079632679489656e-01 4.92994000000000021e+00 7.64121999999999968e-01
1.57079632679489656e-01 4.94331999999999994e+00 7.00558999999999932e-01
1.57079632679489656e-01 4.96339000000000041e+00 6.41252999999999962e-01
1.57079632679489656e-01 4.98867999999999956e+00 5.88125000000000009e-01
1.57079632679489656e-01 5.01724000000000014e+00 5.41030999999999929e-01
1.57079632679489656e-01 5.04929999999999968e+00 4.98183999999999960e-01
1.57079632679489656e-01 5.08736999999999995e+00 4.56420999999999966e-01
1.57079632679489656e-01 5.13328000000000007e+00 4.12507000000000013e-01
1.57079632679489656e-01 5.18712000000000018e+00 3.65259000000000000e-01
1.57079632679489656e-01 5.24760000000000026e+00 3.14603000000000022e-01
1.57079632679489656e-01 5.31111999999999984e+00 2.59052000000000004e-01
1.57079632679489656e-01 5.37229000000000045e+00 1.97204000000000018e-01
1.57079632679489656e-01 5.42763000000000062e+00 1.30551000000000000e-01
1.57079632679489656e-01 5.47639000000000031e+00 6.16211000000000050e-02
1.57079632679489656e-01 5.51738000000000017e+00 -8.85341999999999900e-03
1.57079632679489656e-01 5.54886999999999908e+00 -8.08876000000000039e-02
1.57079632679489656e-01 5.57179999999999964e+00 -1.54914999999999997e-01
1.57079632679489656e-01 5.58861999999999970e+00 -2.33831999999999984e-01
1.57079632679489656e-01 5.59831000000000056e+00 -3.20228999999999986e-01
1.57079632679489656e-01 5.59714000000000045e+00 -4.09885999999999973e-01
1.57079632679489656e-01 5.58513999999999999e+00 -4.92770999999999959e-01
1.57079632679489656e-01 5.56748000000000065e+00 -5.61817000000000011e-01
1.57079632679489656e-01 5.54886999999999908e+00 -6.17308999999999997e-01
1.57079632679489656e-01 5.53043999999999958e+00 -6.63385000000000002e-01
1.57079632679489656e-01 5.51297000000000015e+00 -7.04334000000000016e-01
1.57079632679489656e-01 5.49972999999999956e+00 -7.43948000000000054e-01
1.57079632679489656e-01 5.49427999999999983e+00 -7.84813999999999901e-01
1.57079632679489656e-01 5.49773000000000067e+00 -8.27461000000000002e-01
1.57079632679489656e-01 5.50929000000000002e+00 -8.71710000000000096e-01
1.57079632679489656e-01 5.52804999999999946e+00 -9.18725000000000014e-01
1.57079632679489656e-01 5.55388000000000037e+00 -9.69887999999999972e-01
1.57079632679489656e-01 5.58788999999999980e+00 -1.02285000000000004e+00
1.57079632679489656e-01 5.63149999999999995e+00 -1.07045999999999997e+00
1.57079632679489656e-01 5.68332000000000015e+00 -1.10573999999999995e+00
1.57079632679489656e-01 5.73773999999999962e+00 -1.12712000000000012e+00
1.57079632679489656e-01 5.78856999999999999e+00 -1.13736999999999999e+00
1.57079632679489656e-01 5.83400999999999925e+00 -1.13947999999999983e+00
1.57079632679489656e-01 5.87715999999999994e+00 -1.13534999999999986e+00
1.57079632679489656e-01 5.92323999999999984e+00 -1.12535999999999992e+00
1.57079632679489656e-01 5.97660999999999909e+00 -1.10641000000000012e+00
1.57079632679489656e-01 6.03875000000000028e+00 -1.07261000000000006e+00
1.57079632679489656e-01 6.10763999999999996e+00 -1.02020000000000000e+00
1.57079632679489656e-01 6.17938999999999972e+00 -9.49181999999999970e-01
1.57079632679489656e-01 6.24941000000000013e+00 -8.60049000000000063e-01
1.57079632679489656e-01 6.31158999999999981e+00 -7.53010000000000068e-01
1.57079632679489656e-01 6.35942000000000007e+00 -6.31298999999999944e-01
1.57079632679489656e-01 6.39037000000000077e+00 -5.01296000000000075e-01
1.88495559215387604e-01 6.39881000000000011e+00 -4.37738000000000016e-01
1.88495559215387604e-01 6.40761999999999965e+00 -3.04411999999999960e-01
1.88495559215387604e-01 6.40118000000000009e+00 -1.65472000000000008e-01
1.88495559215387604e-01 6.38272000000000084e+00 -2.32998999999999984e-02
1.88495559215387604e-01 6.35770999999999997e+00 1.21362999999999999e-01
1.88495559215387604e-01 6.32988000000000017e+00 2.69095000000000029e-01
1.88495559215387604e-01 6.29956000000000049e+00 4.18980000000000019e-01
1.88495559215387604e-01 6.26327999999999996e+00 5.68682000000000021e-01
1.88495559215387604e-01 6.21466999999999992e+00 7.14728000000000030e-01
1.88495559215387604e-01 6.14821000000000062e+00 8.50675999999999988e-01
1.88495559215387604e-01 6.06256999999999913e+00 9.69794999999999963e-01
1.88495559215387604e-01 5.96060999999999996e+00 1.07078999999999991e+00
1.88495559215387604e-01 5.84682999999999975e+00 1.15538999999999992e+00
1.88495559215387604e-01 5.72466000000000008e+00 1.22136000000000000e+00
1.88495559215387604e-01 5.59644000000000030e+00 1.26415000000000011e+00
1.88495559215387604e-01 5.46644000000000041e+00 1.28294999999999981e+00
1.88495559215387604e-01 5.34149999999999991e+00 1.27957999999999994e+00
1.88495559215387604e-01 5.22725000000000062e+00 1.25540999999999991e+00
1.88495559215387604e-01 5.12629000000000001e+00 1.21358999999999995e+00
1.88495559215387604e-01 5.04054999999999964e+00 1.15972999999999993e+00
1.88495559215387604e-01 4.97175000000000011e+00 1.09807000000000010e+00
1.88495559215387604e-01 4.91934999999999967e+00 1.03089000000000008e+00
1.88495559215387604e-01 4.88189999999999991e+00 9.61067000000000005e-01
1.88495559215387604e-01 4.85918000000000028e+00 8.91361999999999988e-01
1.88495559215387604e-01 4.85003999999999991e+00 8.22968000000000033e-01
1.88495559215387604e-01 4.85093999999999959e+00 7.57063000000000041e-01
1.88495559215387604e-01 4.85860999999999965e+00 6.95370999999999961e-01
1.88495559215387604e-01 4.87159999999999993e+00 6.38410999999999951e-01
1.88495559215387604e-01 4.88907999999999987e+00 5.85604000000000013e-01
1.88495559215387604e-01 4.91136999999999979e+00 5.36364000000000063e-01
1.88495559215387604e-01 4.94069999999999965e+00 4.89438000000000040e-01
1.88495559215387604e-01 4.97940999999999967e+00 4.43033000000000010e-01
1.88495559215387604e-01 5.02841999999999967e+00 3.96456000000000031e-01
1.88495559215387604e-01 5.08702999999999950e+00 3.49609000000000003e-01
1.88495559215387604e-01 5.15174000000000021e+00 3.01063999999999998e-01
1.88495559215387604e-01 5.21696000000000026e+00 2.48756999999999978e-01
1.88495559215387604e-01 5.27928999999999959e+00 1.92327999999999999e-01
1.88495559215387604e-01 5.33828999999999976e+00 1.33685999999999999e-01
1.88495559215387604e-01 5.39292999999999978e+00 7.53578000000000026e-02
1.88495559215387604e-01 5.44158999999999970e+00 1.82924999999999997e-02
1.88495559215387604e-01 5.48496999999999968e+00 -3.88891000000000028e-02
1.88495559215387604e-01 5.52446000000000037e+00 -9.92023999999999961e-02
1.88495559215387604e-01 5.55947999999999976e+00 -1.67472999999999983e-01
1.88495559215387604e-01 5.58818999999999999e+00 -2.49375000000000013e-01
1.88495559215387604e-01 5.60759999999999970e+00 -3.44973000000000030e-01
1.88495559215387604e-01 5.61383999999999972e+00 -4.43616999999999984e-01
1.88495559215387604e-01 5.60731999999999964e+00 -5.31086000000000058e-01
1.88495559215387604e-01 5.59497000000000000e+00 -6.01217000000000001e-01
1.88495559215387604e-01 5.58298999999999968e+00 -6.56072999999999906e-01
1.88495559215387604e-01 5.57193000000000005e+00 -6.98769000000000085e-01
1.88495559215387604e-01 5.56241999999999948e+00 -7.32291000000000025e-01
1.88495559215387604e-01 5.55820999999999987e+00 -7.61294999999999944e-01
1.88495559215387604e-01 5.56094000000000044e+00 -7.89976000000000012e-01
1.88495559215387604e-01 5.56859999999999999e+00 -8.21256000000000097e-01
1.88495559215387604e-01 5.58085000000000075e+00 -8.58859999999999957e-01
1.88495559215387604e-01 5.60024999999999995e+00 -9.04950000000000032e-01
1.88495559215387604e-01 5.62885999999999953e+00 -9.55909999999999926e-01
1.88495559215387604e-01 5.66720999999999986e+00 -1.00472999999999990e+00
1.88495559215387604e-01 5.71399999999999952e+00 -1.04577999999999993e+00
1.88495559215387604e-01 5.76490999999999953e+00 -1.07523999999999997e+00
1.88495559215387604e-01 5.81440000000000090e+00 -1.09140999999999999e+00
1.88495559215387604e-01 5.85942000000000007e+00 -1.09685000000000010e+00
1.88495559215387604e-01 5.90047999999999995e+00 -1.09640000000000004e+00
1.88495559215387604e-01 5.94129000000000040e+00 -1.09187999999999996e+00
1.88495559215387604e-01 5.98761000000000010e+00 -1.08058000000000010e+00
1.88495559215387604e-01 6.04267000000000021e+00 -1.05740999999999996e+00
1.88495559215387604e-01 6.10431000000000079e+00 -1.01733999999999991e+00
1.88495559215387604e-01 6.16835999999999984e+00 -9.58042999999999978e-01
1.88495559215387604e-01 6.23172999999999977e+00 -8.80771999999999999e-01
1.88495559215387604e-01 6.29037000000000024e+00 -7.87900000000000045e-01
1.88495559215387604e-01 6.33917000000000019e+00 -6.81401999999999952e-01
1.88495559215387604e-01 6.37549999999999972e+00 -5.63838000000000061e-01
2.19911485751285551e-01 6.39511999999999947e+00 -5.00047000000000019e-01
2.19911485751285551e-01 6.40913999999999984e+00 -3.69954999999999978e-01
2.19911485751285551e-01 6.40505000000000013e+00 -2.30947999999999987e-01
2.19911485751285551e-01 6.38750000000000018e+00 -8.77443000000000112e-02
2.19911485751285551e-01 6.36320000000000086e+00 5.70014000000000007e-02
2.19911485751285551e-01 6.33448000000000011e+00 2.02244999999999980e-01
2.19911485751285551e-01 6.30159000000000002e+00 3.46032999999999979e-01
2.19911485751285551e-01 6.26370999999999967e+00 4.87221999999999988e-01
2.19911485751285551e-01 6.21650999999999954e+00 6.25144000000000033e-01
2.19911485751285551e-01 6.15515999999999952e+00 7.56594999999999906e-01
2.19911485751285551e-01 6.07937999999999956e+00 8.79724999999999979e-01
2.19911485751285551e-01 5.99065000000000047e+00 9.97160999999999964e-01
2.19911485751285551e-01 5.88717000000000024e+00 1.10602999999999985e+00
2.19911485751285551e-01 5.76668000000000003e+00 1.19245000000000001e+00
2.19911485751285551e-01 5.63289999999999935e+00 1.24642999999999993e+00
2.19911485751285551e-01 5.49549000000000021e+00 1.27269999999999994e+00
2.19911485751285551e-01 5.36346999999999952e+00 1.27866999999999997e+00
2.19911485751285551e-01 5.24107999999999929e+00 1.26414000000000004e+00
2.19911485751285551e-01 5.13008000000000042e+00 1.22904999999999998e+00
2.19911485751285551e-01 5.03300999999999998e+00 1.17864000000000013e+00
2.19911485751285551e-01 4.95178999999999991e+00 1.11734000000000000e+00
2.19911485751285551e-01 4.88608999999999938e+00 1.04727999999999999e+00
2.19911485751285551e-01 4.83576000000000050e+00 9.72485999999999962e-01
2.19911485751285551e-01 4.80206000000000000e+00 8.97247000000000017e-01
2.19911485751285551e-01 4.78432999999999975e+00 8.23703999999999992e-01
2.19911485751285551e-01 4.77881999999999962e+00 7.54424999999999901e-01
2.19911485751285551e-01 4.78176999999999985e+00 6.91950999999999983e-01
2.19911485751285551e-01 4.79115000000000002e+00 6.35396999999999990e-01
2.19911485751285551e-01 4.80600000000000005e+00 5.82389999999999963e-01
2.19911485751285551e-01 4.82696000000000058e+00 5.32090999999999981e-01
2.19911485751285551e-01 4.85627999999999993e+00 4.83481999999999967e-01
2.19911485751285551e-01 4.89576999999999973e+00 4.35183000000000042e-01
2.19911485751285551e-01 4.94568999999999992e+00 3.87790999999999997e-01
2.19911485751285551e-01 5.00464000000000020e+00 3.41762000000000010e-01
2.19911485751285551e-01 5.06838999999999995e+00 2.94733999999999996e-01
2.19911485751285551e-01 5.13169999999999948e+00 2.44814000000000004e-01
2.19911485751285551e-01 5.19268999999999981e+00 1.93267999999999995e-01
2.19911485751285551e-01 5.25212999999999930e+00 1.41964000000000007e-01
2.19911485751285551e-01 5.30916000000000032e+00 9.16812999999999934e-02
2.19911485751285551e-01 5.36212000000000000e+00 4.23335999999999990e-02
2.19911485751285551e-01 5.41173000000000037e+00 -8.21366999999999930e-03
2.19911485751285551e-01 5.45961000000000052e+00 -6.36769999999999975e-02
2.19911485751285551e-01 5.50601999999999947e+00 -1.27234999999999987e-01
2.19911485751285551e-01 5.54994999999999994e+00 -2.02512999999999999e-01
2.19911485751285551e-01 5.58743999999999996e+00 -2.92681000000000024e-01
2.19911485751285551e-01 5.61154999999999937e+00 -3.93346000000000029e-01
2.19911485751285551e-01 5.61953999999999976e+00 -4.91244999999999987e-01
2.19911485751285551e-01 5.61716000000000015e+00 -5.74489999999999945e-01
2.19911485751285551e-01 5.61183000000000032e+00 -6.39329999999999954e-01
2.19911485751285551e-01 5.60655999999999910e+00 -6.86363000000000056e-01
2.19911485751285551e-01 5.60274999999999945e+00 -7.17830999999999997e-01
2.19911485751285551e-01 5.60210999999999970e+00 -7.39201999999999915e-01
2.19911485751285551e-01 5.60440000000000094e+00 -7.57664999999999922e-01
2.19911485751285551e-01 5.60888999999999971e+00 -7.79405000000000014e-01
2.19911485751285551e-01 5.61784999999999979e+00 -8.09382999999999964e-01
2.19911485751285551e-01 5.63488000000000078e+00 -8.49138999999999977e-01
2.19911485751285551e-01 5.66181000000000001e+00 -8.94235000000000002e-01
2.19911485751285551e-01 5.69852999999999987e+00 -9.38308999999999949e-01
2.19911485751285551e-01 5.74245999999999945e+00 -9.78248000000000006e-01
2.19911485751285551e-01 5.78903999999999996e+00 -1.01231000000000004e+00
2.19911485751285551e-01 5.83523999999999976e+00 -1.03746000000000005e+00
2.19911485751285551e-01 5.88043000000000049e+00 -1.05223000000000000e+00
2.19911485751285551e-01 5.92388000000000048e+00 -1.05864000000000003e+00
2.19911485751285551e-01 5.96609000000000034e+00 -1.05896999999999997e+00
2.19911485751285551e-01 6.01081000000000021e+00 -1.05244000000000004e+00
2.19911485751285551e-01 6.06081000000000003e+00 -1.03547999999999996e+00
2.19911485751285551e-01 6.11474999999999991e+00 -1.00444000000000000e+00
2.19911485751285551e-01 6.17111999999999927e+00 -9.58015000000000061e-01
2.19911485751285551e-01 6.22888000000000019e+00 -8.96349000000000062e-01
2.19911485751285551e-01 6.28339000000000070e+00 -8.18863000000000008e-01
2.19911485751285551e-01 6.32942999999999945e+00 -7.25567000000000073e-01
2.19911485751285551e-01 6.36673000000000044e+00 -6.18696000000000024e-01
2.51327412287183471e-01 6.38543000000000038e+00 -5.51227000000000023e-01
2.51327412287183471e-01 6.40330000000000066e+00 -4.26019999999999954e-01
2.51327412287183471e-01 6.40756999999999977e+00 -2.89459000000000022e-01
2.51327412287183471e-01 6.39794999999999980e+00 -1.47565000000000002e-01
2.51327412287183471e-01 6.37647000000000030e+00 -3.80097999999999981e-03
2.51327412287183471e-01 6.34581000000000017e+00 1.38517000000000001e-01
2.51327412287183471e-01 6.30811000000000011e+00 2.75339999999999974e-01
2.51327412287183471e-01 6.26461000000000023e+00 4.06888000000000027e-01
2.51327412287183471e-01 6.21413999999999955e+00 5.35591000000000039e-01
2.51327412287183471e-01 6.15381000000000000e+00 6.60591000000000039e-01
2.51327412287183471e-01 6.08333999999999975e+00 7.83538999999999985e-01
2.51327412287183471e-01 6.00405999999999906e+00 9.10756999999999928e-01
2.51327412287183471e-01 5.91144999999999943e+00 1.03700999999999999e+00
2.51327412287183471e-01 5.79729000000000028e+00 1.14043999999999990e+00
2.51327412287183471e-01 5.66341999999999945e+00 1.20697999999999994e+00
2.51327412287183471e-01 5.52392000000000039e+00 1.24487999999999999e+00
2.51327412287183471e-01 5.39008000000000020e+00 1.26512000000000002e+00
2.51327412287183471e-01 5.26320999999999994e+00 1.26568999999999998e+00
2.51327412287183471e-01 5.14381999999999984e+00 1.24306000000000005e+00
2.51327412287183471e-01 5.03620000000000001e+00 1.20123000000000002e+00
2.51327412287183471e-01 4.94271999999999956e+00 1.14430999999999994e+00
2.51327412287183471e-01 4.86310000000000020e+00 1.07403000000000004e+00
2.51327412287183471e-01 4.79961000000000038e+00 9.95233999999999952e-01
2.51327412287183471e-01 4.75518999999999981e+00 9.14180000000000104e-01
2.51327412287183471e-01 4.72832000000000008e+00 8.34459999999999980e-01
2.51327412287183471e-01 4.71480999999999995e+00 7.59472999999999954e-01
2.51327412287183471e-01 4.71199999999999974e+00 6.92635999999999918e-01
2.51327412287183471e-01 4.71818000000000026e+00 6.33090999999999959e-01
2.51327412287183471e-01 4.73168999999999951e+00 5.77308000000000043e-01
2.51327412287183471e-01 4.75237999999999960e+00 5.23766000000000065e-01
2.51327412287183471e-01 4.78127000000000013e+00 4.71732000000000040e-01
2.51327412287183471e-01 4.81853999999999960e+00 4.19656000000000029e-01
2.51327412287183471e-01 4.86364999999999981e+00 3.67898000000000003e-01
2.51327412287183471e-01 4.91591999999999985e+00 3.18348000000000020e-01
2.51327412287183471e-01 4.97318000000000016e+00 2.70682000000000034e-01
2.51327412287183471e-01 5.03183999999999987e+00 2.23505000000000009e-01
2.51327412287183471e-01 5.09016000000000002e+00 1.77816000000000002e-01
2.51327412287183471e-01 5.14964000000000066e+00 1.35485999999999995e-01
2.51327412287183471e-01 5.21163000000000043e+00 9.61259000000000141e-02
2.51327412287183471e-01 5.27446999999999999e+00 5.70891000000000037e-02
2.51327412287183471e-01 5.33600000000000030e+00 1.43856999999999995e-02
2.51327412287183471e-01 5.39624000000000059e+00 -3.64389999999999992e-02
2.51327412287183471e-01 5.45509999999999984e+00 -9.84655000000000113e-02
2.51327412287183471e-01 5.50985999999999976e+00 -1.72898999999999997e-01
2.51327412287183471e-01 5.55761999999999912e+00 -2.59697999999999984e-01
2.51327412287183471e-01 5.59639000000000042e+00 -3.55647000000000046e-01
2.51327412287183471e-01 5.62191000000000063e+00 -4.52241000000000004e-01
2.51327412287183471e-01 5.62989000000000051e+00 -5.38768999999999942e-01
2.51327412287183471e-01 5.62464000000000031e+00 -6.07904000000000000e-01
2.51327412287183471e-01 5.61837999999999926e+00 -6.57587000000000033e-01
2.51327412287183471e-01 5.61841999999999953e+00 -6.89742999999999995e-01
2.51327412287183471e-01 5.62216000000000005e+00 -7.09508000000000028e-01
2.51327412287183471e-01 5.62610999999999972e+00 -7.24762999999999935e-01
2.51327412287183471e-01 5.63227000000000011e+00 -7.43765999999999927e-01
2.51327412287183471e-01 5.64405999999999963e+00 -7.71313999999999944e-01
2.51327412287183471e-01 5.66321000000000030e+00 -8.06845000000000034e-01
2.51327412287183471e-01 5.69090000000000007e+00 -8.46312999999999982e-01
2.51327412287183471e-01 5.72696999999999967e+00 -8.85305000000000009e-01
2.51327412287183471e-01 5.76827000000000023e+00 -9.20821000000000001e-01
2.51327412287183471e-01 5.81113999999999997e+00 -9.52135999999999982e-01
2.51327412287183471e-01 5.85407999999999973e+00 -9.80007999999999990e-01
2.51327412287183471e-01 5.89745999999999970e+00 -1.00340999999999991e+00
2.51327412287183471e-01 5.94221999999999984e+00 -1.01858999999999988e+00
2.51327412287183471e-01 5.98878999999999984e+00 -1.02296999999999993e+00
2.51327412287183471e-01 6.03596000000000021e+00 -1.01709000000000005e+00
2.51327412287183471e-01 6.08230999999999966e+00 -1.00157000000000007e+00
2.51327412287183471e-01 6.12868000000000013e+00 -9.76188999999999973e-01
2.51327412287183471e-01 6.17691999999999997e+00 -9.41328000000000054e-01
2.51327412287183471e-01 6.22648000000000046e+00 -8.95680000000000032e-01
2.51327412287183471e-01 6.27457999999999938e+00 -8.34771999999999958e-01
2.51327412287183471e-01 6.31851999999999947e+00 -7.56055000000000033e-01
2.51327412287183471e-01 6.35625000000000018e+00 -6.61210999999999993e-01
2.82743338823081392e-01 6.37251000000000012e+00 -5.88493000000000044e-01
2.82743338823081392e-01 6.39062000000000019e+00 -4.70828999999999998e-01
2.82743338823081392e-01 6.39900999999999964e+00 -3.40217000000000047e-01
2.82743338823081392e-01 6.39620000000000033e+00 -2.03259999999999996e-01
2.82743338823081392e-01 6.37991999999999937e+00 -6.40422999999999965e-02
2.82743338823081392e-01 6.35123000000000015e+00 7.35094000000000025e-02
2.82743338823081392e-01 6.31240999999999985e+00 2.04532999999999993e-01
2.82743338823081392e-01 6.26515000000000022e+00 3.28896000000000022e-01
2.82743338823081392e-01 6.21083999999999925e+00 4.50713999999999948e-01
2.82743338823081392e-01 6.14929999999999932e+00 5.71771999999999947e-01
2.82743338823081392e-01 6.08009000000000022e+00 6.94381999999999944e-01
2.82743338823081392e-01 6.00432999999999950e+00 8.24454000000000020e-01
2.82743338823081392e-01 5.91881999999999930e+00 9.58225000000000104e-01
2.82743338823081392e-01 5.81397999999999993e+00 1.07522999999999991e+00
2.82743338823081392e-01 5.68750999999999962e+00 1.15897999999999990e+00
2.82743338823081392e-01 5.55219000000000040e+00 1.21379999999999999e+00
2.82743338823081392e-01 5.42053999999999991e+00 1.24990000000000001e+00
2.82743338823081392e-01 5.29318999999999917e+00 1.26611999999999991e+00
2.82743338823081392e-01 5.16902000000000061e+00 1.25760999999999989e+00
2.82743338823081392e-01 5.05304999999999982e+00 1.22618000000000005e+00
2.82743338823081392e-01 4.94873999999999992e+00 1.17571000000000003e+00
2.82743338823081392e-01 4.85615000000000041e+00 1.10827999999999993e+00
2.82743338823081392e-01 4.77908000000000044e+00 1.02803000000000000e+00
2.82743338823081392e-01 4.72287999999999997e+00 9.41591999999999985e-01
2.82743338823081392e-01 4.68665000000000020e+00 8.54920000000000013e-01
2.82743338823081392e-01 4.66565000000000030e+00 7.73162999999999934e-01
2.82743338823081392e-01 4.65702000000000016e+00 6.99494999999999978e-01
2.82743338823081392e-01 4.65850000000000009e+00 6.32757999999999932e-01
2.82743338823081392e-01 4.66739999999999977e+00 5.69795000000000051e-01
2.82743338823081392e-01 4.68281999999999954e+00 5.08808000000000038e-01
2.82743338823081392e-01 4.70516000000000023e+00 4.48571000000000053e-01
2.82743338823081392e-01 4.73416000000000015e+00 3.88337999999999961e-01
2.82743338823081392e-01 4.76977999999999991e+00 3.29652999999999974e-01
2.82743338823081392e-01 4.81214999999999993e+00 2.74766000000000010e-01
2.82743338823081392e-01 4.86029999999999962e+00 2.24540000000000017e-01
2.82743338823081392e-01 4.91359000000000012e+00 1.80035000000000001e-01
2.82743338823081392e-01 4.97219000000000033e+00 1.42226999999999992e-01
2.82743338823081392e-01 5.03476000000000035e+00 1.08759999999999996e-01
2.82743338823081392e-01 5.09947000000000017e+00 7.53110000000000029e-02
2.82743338823081392e-01 5.16700000000000070e+00 3.97112999999999980e-02
2.82743338823081392e-01 5.23856999999999928e+00 1.08220999999999990e-03
2.82743338823081392e-01 5.31274999999999942e+00 -4.26205000000000056e-02
2.82743338823081392e-01 5.38695000000000057e+00 -9.36339000000000060e-02
2.82743338823081392e-01 5.45904999999999951e+00 -1.54292999999999986e-01
2.82743338823081392e-01 5.52553999999999945e+00 -2.27771000000000001e-01
2.82743338823081392e-01 5.58124000000000020e+00 -3.13859999999999972e-01
2.82743338823081392e-01 5.62155999999999967e+00 -4.04579999999999995e-01
2.82743338823081392e-01 5.64443999999999946e+00 -4.88051000000000013e-01
2.82743338823081392e-01 5.65268000000000015e+00 -5.55576999999999988e-01
2.82743338823081392e-01 5.65404999999999980e+00 -6.03974000000000011e-01
2.82743338823081392e-01 5.65528999999999993e+00 -6.35380999999999974e-01
2.82743338823081392e-01 5.65763999999999978e+00 -6.56975999999999893e-01
2.82743338823081392e-01 5.66090000000000071e+00 -6.77684999999999982e-01
2.82743338823081392e-01 5.66783000000000037e+00 -7.03225000000000100e-01
2.82743338823081392e-01 5.68158000000000030e+00 -7.34445000000000014e-01
2.82743338823081392e-01 5.70294999999999952e+00 -7.69230999999999998e-01
2.82743338823081392e-01 5.73135999999999957e+00 -8.04760000000000031e-01
2.82743338823081392e-01 5.76517000000000035e+00 -8.38538999999999923e-01
2.82743338823081392e-01 5.80172000000000043e+00 -8.68752000000000080e-01
2.82743338823081392e-01 5.83917000000000019e+00 -8.95232000000000028e-01
2.82743338823081392e-01 5.87729000000000035e+00 -9.19788000000000050e-01
2.82743338823081392e-01 5.91696000000000044e+00 -9.43049000000000026e-01
2.82743338823081392e-01 5.96023999999999976e+00 -9.61247999999999880e-01
2.82743338823081392e-01 6.00802000000000014e+00 -9.69223000000000057e-01
2.82743338823081392e-01 6.05671000000000070e+00 -9.65724000000000027e-01
2.82743338823081392e-01 6.10177999999999976e+00 -9.53079000000000010e-01
2.82743338823081392e-01 6.14327999999999985e+00 -9.33756999999999948e-01
2.82743338823081392e-01 6.18342999999999954e+00 -9.08897000000000066e-01
2.82743338823081392e-01 6.22278999999999982e+00 -8.76748999999999890e-01
2.82743338823081392e-01 6.26260999999999957e+00 -8.31948000000000021e-01
2.82743338823081392e-01 6.30414000000000030e+00 -7.69567000000000001e-01
2.82743338823081392e-01 6.34311000000000025e+00 -6.88379000000000074e-01
3.14159265358979312e-01 6.36650999999999989e+00 -6.14273000000000069e-01
3.14159265358979312e-01 6.37969000000000008e+00 -5.03858000000000028e-01
3.14159265358979312e-01 6.38596999999999948e+00 -3.81612000000000007e-01
3.14159265358979312e-01 6.38559999999999928e+00 -2.52699000000000007e-01
3.14159265358979312e-01 6.37416000000000071e+00 -1.21196999999999999e-01
3.14159265358979312e-01 6.34914000000000023e+00 9.02822000000000000e-03
3.14159265358979312e-01 6.31113999999999997e+00 1.34314999999999990e-01
3.14159265358979312e-01 6.26179999999999914e+00 2.53819000000000017e-01
3.14159265358979312e-01 6.20404999999999962e+00 3.71255000000000002e-01
3.14159265358979312e-01 6.14104999999999990e+00 4.91726999999999970e-01
3.14159265358979312e-01 6.07347999999999999e+00 6.17951000000000028e-01
3.14159265358979312e-01 6.00014999999999965e+00 7.50376999999999961e-01
3.14159265358979312e-01 5.91884000000000032e+00 8.85790999999999995e-01
3.14159265358979312e-01 5.82443999999999917e+00 1.01292000000000004e+00
3.14159265358979312e-01 5.71241000000000021e+00 1.11617000000000011e+00
3.14159265358979312e-01 5.58669999999999956e+00 1.18813000000000013e+00
3.14159265358979312e-01 5.45765999999999973e+00 1.23300999999999994e+00
3.14159265358979312e-01 5.33157999999999976e+00 1.25611000000000006e+00
3.14159265358979312e-01 5.20859000000000005e+00 1.25741999999999998e+00
3.14159265358979312e-01 5.08929000000000009e+00 1.23653000000000013e+00
3.14159265358979312e-01 4.97639999999999993e+00 1.19560000000000000e+00
3.14159265358979312e-01 4.87288000000000032e+00 1.13643000000000005e+00
3.14159265358979312e-01 4.78298000000000023e+00 1.06108999999999987e+00
3.14159265358979312e-01 4.71143000000000001e+00 9.75273999999999974e-01
3.14159265358979312e-01 4.65904999999999969e+00 8.86394999999999933e-01
3.14159265358979312e-01 4.62356999999999996e+00 7.99286000000000052e-01
3.14159265358979312e-01 4.60395999999999983e+00 7.16251000000000082e-01
3.14159265358979312e-01 4.59900000000000020e+00 6.38388999999999984e-01
3.14159265358979312e-01 4.60451999999999995e+00 5.65016999999999991e-01
3.14159265358979312e-01 4.61669000000000018e+00 4.94292999999999982e-01
